client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644838.mp3	5383572e7d34eea017f16d0b7407f3b8834d9ded0e48a5a6b0372560e59e6a78	خبر ابھی تک نکلی نہیں۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644844.mp3	54fd92a80eac6ee02161cd93c1aabf823c1ed813d2065fea1c72b3d494255539	سیاسی سوچ رکھنے والا ناممکن کی جستجو میں رہتا ہے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644847.mp3	2905ac395af6ad613e9d7b1474da56997d31611a00d288dec96d1b9798fc22a5	تناظرمیں دیکھا گیا اور اس کا جوہرنظروں سے اوجھل ہو		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644848.mp3	50d57065860f3b927e35d34d2bae878f70c0e0912353ce094a53a01b3ea1d5da	تو پھر کیابنے گا؟		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644850.mp3	044d286ac04c5685f516b82314fbff22db4479fe5bbd22772ad99b68b5406d3b	سیکھا کچھ تھا سکھانا کچھ پڑا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644851.mp3	4bd74fcfc69f6276ff1a2226fdc5cecab08258c9095222969e6fcd5acc2ded50	پیغمبر اور خدا کا تعلق کیا ہے؟		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644852.mp3	538090401468e7bbb07250b6443f73f561c3bce8e69072e184072d27016f5bad	وہ اپنے شوہر سے قریب کھڑی رہی۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644853.mp3	4b2e4ebdf59d6fce84ab0d6e4c1b4611acdc4381f25b8484c331fc35878dd3d2	مثلا ایک روایت میں		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644854.mp3	54648603fa3da12808b8745b46bfe5bbc0d6a422d579d5436bf4f8375336b513	تو ریاست کا۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644855.mp3	4a493051f958866eb8a04601d54f06a8932ea6ed340262336044c40816dbc93c	تو پھر پورا ملک ایک رفاہی معاشرے میں ڈھل سکتا ہے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644856.mp3	51cf9877fbf1c78d26177477c8ba5f2a046ded887a90d4ccaadac4e666ff87cc	کے درمیان تلخی پر کبھی		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644859.mp3	31090ebd0c0f0fc5dabf8ced7bac9a5d59cbd361c77e334cbc5d3b43b3472871	مودی صاحب نے جو چال چلی ہے، ہم اسے لوٹا سکتے ہیں۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644860.mp3	53659a6ae6c248ee94a9ea552eca2eba8e71405d55ff09c2c17b9661c4ff12d4	مسلمان ممالک مغربی ممالک		3	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644862.mp3	412f725c8e8e2d494e5c453d1d0660431cf456d1d979011c2fa303778cb5df1e	ان کا کام حکومت نہیں، بلکہ حکمرانوں کی اصلاح کی کوشش ہے		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644863.mp3	5516315a16dd4264faf46ee3fc60cc2e5e7d8e0437eb9e117b4ccfe530da8f6f	کالم میں دومقدمات قائم کیے گئے ہیں۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644865.mp3	4d1a7a5b27e9513d8f43ac0924f666ec3653cb399d211d26a8e5e0c291a97a33	شاید ہمارے پاکستان میں		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644868.mp3	532420d9364d5e04038e6eb1e82335896ae22ec9904913d588d6a43c12bd71f7	جدید سائنس نے گرمی کا مستقل توڑ نکال دیا ہے		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644869.mp3	48a9c83f26b574a14572663d2f2a5f8ba5235e5fe958943ddb9962bae064827b	دیگر استحصال زدہ طبقات کی حکومت لینن کی سربراہی میں		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644870.mp3	54e0483a347567919f37446646608e72f31a0ea47752bf80fdf5b513b0ab6770	کار فراٹے بھرتی ہوئے نکل گئی		3	1	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644871.mp3	27ad1a5c5b9aaf77596afcaaf4b1395e5f3063d051d839b4211e2d1d313b6301	غیر دلچسپ اور اضافی معلوم ہوتے ہیں		3	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644872.mp3	48f5f48d474e9ff1a538a98a78e1f5a8efc84bfe672c81e7ed4d1766d23ae669	اس کیس سے انہوں نے تو ڈرنا ہی ہے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644873.mp3	4bf89319c69c7d8728b2533596d6d7d13c7b1acf2c37d08cd57b30f8235fce32	انہیں قومی ٹیم کی قیادت سونپنے کا فیصلہ کیا گیا۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644874.mp3	4c509a7bfaf6bca66bdd538f6ff669509444dbd6189493ded4940182864e140e	اس جمود کو توڑا ہے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644875.mp3	57c434e6f33e0074d044e9668f205d31e5a7cda322746b4acc69b3fbb5381d06	ملک کیلئے یہ ایک اچھی پیش قدمی ہے۔		3	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644877.mp3	53e21a45cf226be2d7a9fab3e3c1a18e7b06976d9fb71d66b625aa928b95046a	میرے سیاسی شعور کی پیدائش		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644878.mp3	532761b384f9224dea349c7139a73d34cca6ec97120d73767c659cc273f12d18	ان میں سے کوئی بھِی شخص بیان کے لیے نہیں پہنچ سکا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644879.mp3	54e06a8a75cc77e8a8cf6f51a30ce838445344c4967d4d295f6b5cba0d819f80	اسپیشل اولمپکس میں پاکستانی ایتھلیٹ عاصم زر نے سونے کا تمغہ جیت لیا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644882.mp3	4273a8e2c51a9f3c8ecacebc845a7a16f00e4b0e1fc1130736d8c10859a29bfe	یہ مابعد الطبیعیات کی باتیں ہیں۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644883.mp3	53cb1882d6b341372d51e80477d6248f37370ef866fbb575f90480a3805ed40e	معنی بیان کئے جا چکے ہیں۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644884.mp3	565813c05eeaaf5b256abd1a4b9e817cf7842fa76b1804e9f1f4b154f66bcb98	جب بھی جی چاہے سہولت سے تُم آؤ جاؤ		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644885.mp3	5325e7b09d67f678d181c436e65ff83b7849bac7c98fedf0684f87ad805cf1ed	جمہوریت ہو گی۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644886.mp3	517793cacb977db79983a7c4f757d58039deca8866c343c660e59998044eba96	فرانس		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644887.mp3	5749a0364ea02ebafe2977cdc63351347596762d2e4df9328da206ed46dfcd23	یو ایس اوپنفائنل مقابلہ راجر فیڈرر اور جوکووچ کے درمیان ہوگا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644888.mp3	2a205b7cd500c425979476437cb42104af1ccf3df5b170a9d8164b683b03e66e	مائیکروسافٹ کارپوریشن نے کہنا ہونا کہ وُہ اپنا تازہ ترین کنسول کو نومبر میں کِسی وقت فروخت کا لینا پیش کرنا گانا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644889.mp3	529d98c0f725651b7c995aab1bb91349628a5ea2afb57e901f7573ba81739c54	عمرہ زائرین کیلئے فنگر پرنٹ کا ٹھیکہ بھارتی کمپنی کو دینے کیخلاف احتجاج		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644891.mp3	35c30fa48b7cafcae334d61c4576caffd6a8c4895693ba102adb0ef55e243d12	وہ اپنے نئے منصب کے فرائض کی ادائیگی میں سرخرو ثابت ہوں		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644892.mp3	423fc0a56a0ee17dedcd2a50bd26d3b730696ece42cef440175690ab2f1d8e83	کیا بول ہیں۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644893.mp3	548254abc9e3579a8df1ab7423551f803e4a0ae7222c19d1a9d6bd8f40239858	یہی حال آج کے مسلمان ممالک کا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644894.mp3	529650aa897409af48b4c3159b823e7795284b3ff446431a589bc90277ca2126	ان ق شکن لوگ کے سام حکومت کا قانون بھی بے بس نظر آتا ہے		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644896.mp3	537441463950315afc14b744a595d23a127c6ab5f3e7943d8f2b5462c17a0e93	انسان پر لازم ہے کہ وہ اللہ تعالی کی وحدانیت کا اقرار کرے		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644898.mp3	42187e2071216dbe8677e76786ae4fd3f0d94bae99cd45089d6e25b28fb0cb83	ایسا تعلق عام طور پر انقلابیوں کے ساتھ ہوتا ہے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644904.mp3	5122c7fd626b75ad09ba6cbaad38df5f3eed0bf40c1ef197d20a48496a70afb0	فطرت کا حصہ ہے		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644906.mp3	49494864712b8a444765e522b7f347e90ca9ccf46d29f3b1965e93dea57f9577	دل نے تو یہ چاہا تھا کہ آپ کو عید مبارک کہوں گا۔		3	1	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644907.mp3	578cc479df2f5dccd727df54c4ef0e2d32cbf943802ef94b86ca5d35bda759b8	امتحان کا وقت آیا‘ ملنے کو نہ ملے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644908.mp3	2e6e6b6449a801c6543a7f4649b5bcb51e412334c1632ef6a173fa9d6e0221ab	اچھا بھلا ملک تھا۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644909.mp3	5473b40e5111c34634467d03732a22c3b560f4cd7c94f21c8208e8172f590fa7	ففٹی ففٹی کی انگریزی پر امریکی حیران		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644910.mp3	3836dbdcd92d0f7ce5cbc4288fcb20e2c93a51e60fe8b76178672cec02f6f953	دنیا کہاں پہنچ گئی ہے۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644913.mp3	4662788a573e1c05598f070259e5a90ab5e802d73060d83de9612a83bc93a9b6	وسطی افریقہ		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644914.mp3	2f3845961407e7283cfbc97755542443f5d869e2264177315f1829e6cd1e7c15	لگ بھگ پیش ایا اور		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644915.mp3	515fd71cfabdf2bf0183236d8fe4cbb60202f2fae413b785be5346b779b99221	ہمیں اجنبیت کا بالکل احساس نہ ہوا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644916.mp3	4aa937516289d7fc91cef16bd0aab0f34ce8aa1d1945f719a3015127cfa18d45	اس خاندان نے ملک کے لیے نہیں اقتدار کے لیے جان دی اس وقت پاکستان کا سب سے امیر خاندان ہے		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644917.mp3	502c0e53dec866937cb03217c44b7fff4821f46ed9f4ccb493491fdc2d198949	نہ تو کسی نے یہ سوچا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644921.mp3	4176a69fbc7c0d7ce51771d341b47ad9547f43214b843c7b44f00558590ec7e0	نیّرندیم صاحب کا آبائی تعلق منقسم ہندوستان کے علاقہ برن بلند شہر سے ہے		3	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644922.mp3	550afa4937a9a617bf6abaf35d3122c82fc387803aea408a05ec9852bcb7d0e3	مختلف کورسز انہیں کرنے پڑتے ہیں۔		3	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644923.mp3	5847b0b51eaeb4ec7b96b7b02e9a6d8b17c9be226c95ad8275370050ce21468f	تاہم اس کے استعمال کے لئے سسٹم میں ڈوس کا انسٹال کرنا لازمی تھا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644925.mp3	4bb45ae3727219fb47be1700cb66002d41a1565cedde51751c992734b930202f	تو شاید کسی کی نظر ان پہ بھی تھی۔		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644930.mp3	3062a2439aa0a2d7069c2d65c9e7167f611b46ecabc105329abea5a216490e61	نیوزی لینڈ سے ون ڈے سیریز کے اسکواڈ سے بھی عامر ڈراپ		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644933.mp3	2229ea0ffd391d02bb95aff816a497f7e02a9d92b2cde424e71c64993e95be58	شام پر حملے کیخلاف جلوس نکالیں		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644934.mp3	4c50010b76f4a32de912f302825d79382909c209c6d0a4e6050a23cc422cd5e1	جعلی ڈگری پر بھا		2	0	twenties	male_masculine			ur	
6d4f1704792d3bd7b4b2f422fab7af61727a177bc08ac0f25bad2581eae7495dd3304546dc60fb7efadbc8bcd737e11ad4c6346ab7d8ac78708a1cf82ca453a5	common_voice_ur_30644935.mp3	5688f77d7a37f02a724ffba6872ac6ef1ff11e10dac786e6949fea7a9d56769b	وہ تاریخ میں زندہ رہنا چاہتے ہیں یا اپنے عہد میں؟		2	1	twenties	male_masculine			ur	
